row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family
242,ears_dataset_processed/val/p057/rainbow_07_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
243,ears_dataset_processed/val/p057/sentences_22_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
244,ears_dataset_processed/val/p057/freeform_speech_05_1280000_1440000.wav,p057,val,male,18-25,white or caucasian,ecapa
245,ears_dataset_processed/val/p057/freeform_speech_06_2240000_2400000.wav,p057,val,male,18-25,white or caucasian,ecapa
246,ears_dataset_processed/val/p057/freeform_speech_06_320000_480000.wav,p057,val,male,18-25,white or caucasian,ecapa
247,ears_dataset_processed/val/p057/emo_disgust_sentences_0_140423.wav,p057,val,male,18-25,white or caucasian,ecapa
248,ears_dataset_processed/val/p057/rainbow_07_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
249,ears_dataset_processed/val/p057/emo_disappointment_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
250,ears_dataset_processed/val/p057/rainbow_07_fast_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
251,ears_dataset_processed/val/p057/emo_extasy_sentences_0_142891.wav,p057,val,male,18-25,white or caucasian,ecapa
252,ears_dataset_processed/val/p057/freeform_speech_03_2560000_2720000.wav,p057,val,male,18-25,white or caucasian,ecapa
253,ears_dataset_processed/val/p057/emo_confusion_sentences_0_88437.wav,p057,val,male,18-25,white or caucasian,ecapa
254,ears_dataset_processed/val/p057/freeform_speech_05_160000_320000.wav,p057,val,male,18-25,white or caucasian,ecapa
255,ears_dataset_processed/val/p057/rainbow_06_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
256,ears_dataset_processed/val/p057/emo_disgust_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
257,ears_dataset_processed/val/p057/emo_contentment_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
258,ears_dataset_processed/val/p057/freeform_speech_03_2400000_2560000.wav,p057,val,male,18-25,white or caucasian,ecapa
259,ears_dataset_processed/val/p057/rainbow_01_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
260,ears_dataset_processed/val/p057/rainbow_04_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
261,ears_dataset_processed/val/p057/sentences_01_lowpitch_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
262,ears_dataset_processed/val/p057/freeform_speech_03_800000_960000.wav,p057,val,male,18-25,white or caucasian,ecapa
263,ears_dataset_processed/val/p057/rainbow_04_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
264,ears_dataset_processed/val/p057/rainbow_04_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
265,ears_dataset_processed/val/p057/emo_interest_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
266,ears_dataset_processed/val/p057/sentences_01_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,ecapa
267,ears_dataset_processed/val/p056/sentences_17_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
268,ears_dataset_processed/val/p056/freeform_speech_02_1120000_1280000.wav,p056,val,female,18-25,white or caucasian,ecapa
269,ears_dataset_processed/val/p056/emo_extasy_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
270,ears_dataset_processed/val/p056/rainbow_06_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
271,ears_dataset_processed/val/p056/freeform_speech_02_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
272,ears_dataset_processed/val/p056/freeform_speech_02_320000_480000.wav,p056,val,female,18-25,white or caucasian,ecapa
273,ears_dataset_processed/val/p056/sentences_06_loud_160000_320000.wav,p056,val,female,18-25,white or caucasian,ecapa
274,ears_dataset_processed/val/p056/sentences_01_fast_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
275,ears_dataset_processed/val/p056/freeform_speech_02_2560000_2720000.wav,p056,val,female,18-25,white or caucasian,ecapa
276,ears_dataset_processed/val/p056/rainbow_05_fast_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
277,ears_dataset_processed/val/p056/freeform_speech_06_2720000_2880000.wav,p056,val,female,18-25,white or caucasian,ecapa
278,ears_dataset_processed/val/p056/emo_disgust_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
279,ears_dataset_processed/val/p056/freeform_speech_03_960000_1120000.wav,p056,val,female,18-25,white or caucasian,ecapa
280,ears_dataset_processed/val/p056/emo_extasy_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
281,ears_dataset_processed/val/p056/rainbow_02_loud_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
282,ears_dataset_processed/val/p056/freeform_speech_02_2080000_2240000.wav,p056,val,female,18-25,white or caucasian,ecapa
283,ears_dataset_processed/val/p056/rainbow_08_lowpitch_160000_320000.wav,p056,val,female,18-25,white or caucasian,ecapa
284,ears_dataset_processed/val/p056/freeform_speech_06_960000_1120000.wav,p056,val,female,18-25,white or caucasian,ecapa
285,ears_dataset_processed/val/p056/freeform_speech_03_2080000_2240000.wav,p056,val,female,18-25,white or caucasian,ecapa
286,ears_dataset_processed/val/p056/emo_embarassment_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
287,ears_dataset_processed/val/p056/emo_desire_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
288,ears_dataset_processed/val/p056/sentences_03_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
289,ears_dataset_processed/val/p056/emo_confusion_sentences_0_133214.wav,p056,val,female,18-25,white or caucasian,ecapa
290,ears_dataset_processed/val/p056/rainbow_03_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
291,ears_dataset_processed/val/p056/freeform_speech_01_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
292,ears_dataset_processed/val/p056/sentences_08_slow_160000_320000.wav,p056,val,female,18-25,white or caucasian,ecapa
293,ears_dataset_processed/val/p056/emo_anger_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
294,ears_dataset_processed/val/p056/rainbow_02_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
295,ears_dataset_processed/val/p056/interjection_congratulations_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
296,ears_dataset_processed/val/p056/sentences_22_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
297,ears_dataset_processed/val/p056/freeform_speech_02_1440000_1600000.wav,p056,val,female,18-25,white or caucasian,ecapa
298,ears_dataset_processed/val/p056/rainbow_05_highpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
299,ears_dataset_processed/val/p056/freeform_speech_06_2240000_2400000.wav,p056,val,female,18-25,white or caucasian,ecapa
300,ears_dataset_processed/val/p056/emo_sadness_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
301,ears_dataset_processed/val/p056/rainbow_01_highpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
302,ears_dataset_processed/val/p056/rainbow_01_slow_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
303,ears_dataset_processed/val/p056/freeform_speech_05_960000_1120000.wav,p056,val,female,18-25,white or caucasian,ecapa
304,ears_dataset_processed/val/p056/rainbow_06_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
305,ears_dataset_processed/val/p056/freeform_speech_06_640000_800000.wav,p056,val,female,18-25,white or caucasian,ecapa
306,ears_dataset_processed/val/p056/sentences_07_slow_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
307,ears_dataset_processed/val/p056/freeform_speech_03_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
308,ears_dataset_processed/val/p056/emo_serenity_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
309,ears_dataset_processed/val/p056/emo_contentment_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
310,ears_dataset_processed/val/p056/freeform_speech_01_2240000_2400000.wav,p056,val,female,18-25,white or caucasian,ecapa
311,ears_dataset_processed/val/p056/freeform_speech_04_2400000_2560000.wav,p056,val,female,18-25,white or caucasian,ecapa
312,ears_dataset_processed/val/p056/freeform_speech_04_1760000_1920000.wav,p056,val,female,18-25,white or caucasian,ecapa
313,ears_dataset_processed/val/p056/freeform_speech_05_800000_960000.wav,p056,val,female,18-25,white or caucasian,ecapa
314,ears_dataset_processed/val/p056/rainbow_08_slow_320000_480000.wav,p056,val,female,18-25,white or caucasian,ecapa
315,ears_dataset_processed/val/p056/sentences_01_lowpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
316,ears_dataset_processed/val/p056/sentences_01_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
317,ears_dataset_processed/val/p056/rainbow_07_lowpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
318,ears_dataset_processed/val/p056/freeform_speech_03_2720000_2880000.wav,p056,val,female,18-25,white or caucasian,ecapa
319,ears_dataset_processed/val/p056/rainbow_05_slow_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
320,ears_dataset_processed/val/p056/emo_interest_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
321,ears_dataset_processed/val/p056/sentences_01_loud_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
322,ears_dataset_processed/val/p056/rainbow_06_highpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,ecapa
323,ears_dataset_processed/val/p004/sentences_02_regular_160000_320000.wav,p004,val,male,18-25,white or caucasian,ecapa
324,ears_dataset_processed/val/p004/freeform_speech_02_640000_800000.wav,p004,val,male,18-25,white or caucasian,ecapa
325,ears_dataset_processed/val/p004/freeform_speech_06_160000_320000.wav,p004,val,male,18-25,white or caucasian,ecapa
326,ears_dataset_processed/val/p004/emo_extasy_sentences_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
327,ears_dataset_processed/val/p004/freeform_speech_05_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
328,ears_dataset_processed/val/p004/rainbow_06_regular_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
329,ears_dataset_processed/val/p004/rainbow_05_lowpitch_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
330,ears_dataset_processed/val/p004/rainbow_08_whisper_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
331,ears_dataset_processed/val/p004/freeform_speech_06_2080000_2240000.wav,p004,val,male,18-25,white or caucasian,ecapa
332,ears_dataset_processed/val/p004/sentences_08_slow_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
333,ears_dataset_processed/val/p004/freeform_speech_02_480000_640000.wav,p004,val,male,18-25,white or caucasian,ecapa
334,ears_dataset_processed/val/p004/rainbow_08_slow_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
335,ears_dataset_processed/val/p004/rainbow_04_fast_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
336,ears_dataset_processed/val/p004/rainbow_07_regular_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
337,ears_dataset_processed/val/p004/freeform_speech_02_2560000_2720000.wav,p004,val,male,18-25,white or caucasian,ecapa
338,ears_dataset_processed/val/p004/freeform_speech_06_2720000_2880000.wav,p004,val,male,18-25,white or caucasian,ecapa
339,ears_dataset_processed/val/p004/emo_disgust_sentences_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
340,ears_dataset_processed/val/p004/freeform_speech_02_1920000_2080000.wav,p004,val,male,18-25,white or caucasian,ecapa
341,ears_dataset_processed/val/p004/emo_extasy_freeform_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
342,ears_dataset_processed/val/p004/sentences_11_highpitch_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
343,ears_dataset_processed/val/p004/rainbow_02_highpitch_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
344,ears_dataset_processed/val/p004/emo_desire_sentences_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
345,ears_dataset_processed/val/p004/freeform_speech_05_1120000_1280000.wav,p004,val,male,18-25,white or caucasian,ecapa
346,ears_dataset_processed/val/p004/rainbow_04_regular_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
347,ears_dataset_processed/val/p004/freeform_speech_02_800000_960000.wav,p004,val,male,18-25,white or caucasian,ecapa
348,ears_dataset_processed/val/p004/rainbow_03_regular_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
349,ears_dataset_processed/val/p004/rainbow_04_highpitch_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
350,ears_dataset_processed/val/p004/rainbow_07_whisper_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
351,ears_dataset_processed/val/p004/emo_confusion_sentences_0_126378.wav,p004,val,male,18-25,white or caucasian,ecapa
352,ears_dataset_processed/val/p004/sentences_22_regular_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
353,ears_dataset_processed/val/p004/rainbow_03_lowpitch_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
354,ears_dataset_processed/val/p004/emo_anger_freeform_0_150850.wav,p004,val,male,18-25,white or caucasian,ecapa
355,ears_dataset_processed/val/p004/freeform_speech_06_320000_480000.wav,p004,val,male,18-25,white or caucasian,ecapa
356,ears_dataset_processed/val/p004/sentences_02_lowpitch_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
357,ears_dataset_processed/val/p004/emo_disappointment_freeform_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
358,ears_dataset_processed/val/p004/rainbow_01_slow_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
359,ears_dataset_processed/val/p004/rainbow_06_whisper_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
360,ears_dataset_processed/val/p004/emo_realization_freeform_0_105827.wav,p004,val,male,18-25,white or caucasian,ecapa
361,ears_dataset_processed/val/p004/freeform_speech_03_2560000_2720000.wav,p004,val,male,18-25,white or caucasian,ecapa
362,ears_dataset_processed/val/p004/emo_serenity_sentences_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
363,ears_dataset_processed/val/p004/sentences_01_slow_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
364,ears_dataset_processed/val/p004/emo_disgust_freeform_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
365,ears_dataset_processed/val/p004/emo_contentment_freeform_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
366,ears_dataset_processed/val/p004/freeform_speech_03_2400000_2560000.wav,p004,val,male,18-25,white or caucasian,ecapa
367,ears_dataset_processed/val/p004/freeform_speech_03_800000_960000.wav,p004,val,male,18-25,white or caucasian,ecapa
368,ears_dataset_processed/val/p004/sentences_05_loud_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
369,ears_dataset_processed/val/p004/rainbow_04_slow_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
370,ears_dataset_processed/val/p004/emo_neutral_sentences_0_139815.wav,p004,val,male,18-25,white or caucasian,ecapa
371,ears_dataset_processed/val/p004/emo_interest_freeform_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
372,ears_dataset_processed/val/p004/sentences_01_regular_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
373,ears_dataset_processed/val/p004/rainbow_06_highpitch_0_160000.wav,p004,val,male,18-25,white or caucasian,ecapa
374,ears_dataset_processed/val/p004/freeform_speech_05_480000_640000.wav,p004,val,male,18-25,white or caucasian,ecapa
