row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode
213,ears_dataset_processed/val/p003/emo_sadness_sentences_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128
214,ears_dataset_processed/val/p003/freeform_speech_06_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128
215,ears_dataset_processed/val/p057/freeform_speech_02_640000_800000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
216,ears_dataset_processed/val/p057/freeform_speech_06_480000_640000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
217,ears_dataset_processed/val/p057/rainbow_05_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
218,ears_dataset_processed/val/p057/emo_realization_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
219,ears_dataset_processed/val/p057/rainbow_08_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
220,ears_dataset_processed/val/p057/sentences_04_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
221,ears_dataset_processed/val/p057/sentences_08_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
222,ears_dataset_processed/val/p057/sentences_02_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
223,ears_dataset_processed/val/p057/freeform_speech_02_480000_640000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
224,ears_dataset_processed/val/p057/rainbow_08_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
225,ears_dataset_processed/val/p057/interjection_agreement_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
226,ears_dataset_processed/val/p057/freeform_speech_02_2560000_2720000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
227,ears_dataset_processed/val/p057/freeform_speech_05_640000_800000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
228,ears_dataset_processed/val/p057/freeform_speech_02_1920000_2080000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
229,ears_dataset_processed/val/p057/rainbow_02_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
230,ears_dataset_processed/val/p057/sentences_11_highpitch_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
231,ears_dataset_processed/val/p057/freeform_speech_02_800000_960000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
232,ears_dataset_processed/val/p057/emo_extasy_freeform_0_133333.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
233,ears_dataset_processed/val/p057/emo_neutral_sentences_0_144985.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
234,ears_dataset_processed/val/p057/sentences_02_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
235,ears_dataset_processed/val/p057/emo_serenity_sentences_0_131453.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
236,ears_dataset_processed/val/p057/rainbow_03_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
237,ears_dataset_processed/val/p057/rainbow_04_highpitch_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
238,ears_dataset_processed/val/p057/emo_desire_sentences_0_140206.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
239,ears_dataset_processed/val/p057/rainbow_03_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
240,ears_dataset_processed/val/p057/emo_anger_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
241,ears_dataset_processed/val/p057/rainbow_06_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
242,ears_dataset_processed/val/p057/rainbow_07_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
243,ears_dataset_processed/val/p057/sentences_22_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
244,ears_dataset_processed/val/p057/freeform_speech_05_1280000_1440000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
245,ears_dataset_processed/val/p057/freeform_speech_06_2240000_2400000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
246,ears_dataset_processed/val/p057/freeform_speech_06_320000_480000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
247,ears_dataset_processed/val/p057/emo_disgust_sentences_0_140423.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
248,ears_dataset_processed/val/p057/rainbow_07_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
249,ears_dataset_processed/val/p057/emo_disappointment_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
250,ears_dataset_processed/val/p057/rainbow_07_fast_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
251,ears_dataset_processed/val/p057/emo_extasy_sentences_0_142891.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
252,ears_dataset_processed/val/p057/freeform_speech_03_2560000_2720000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
253,ears_dataset_processed/val/p057/emo_confusion_sentences_0_88437.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
254,ears_dataset_processed/val/p057/freeform_speech_05_160000_320000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
255,ears_dataset_processed/val/p057/rainbow_06_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
256,ears_dataset_processed/val/p057/emo_disgust_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
257,ears_dataset_processed/val/p057/emo_contentment_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
258,ears_dataset_processed/val/p057/freeform_speech_03_2400000_2560000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
259,ears_dataset_processed/val/p057/rainbow_01_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
260,ears_dataset_processed/val/p057/rainbow_04_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
261,ears_dataset_processed/val/p057/sentences_01_lowpitch_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
262,ears_dataset_processed/val/p057/freeform_speech_03_800000_960000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
263,ears_dataset_processed/val/p057/rainbow_04_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
264,ears_dataset_processed/val/p057/rainbow_04_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
265,ears_dataset_processed/val/p057/emo_interest_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
266,ears_dataset_processed/val/p057/sentences_01_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128
267,ears_dataset_processed/val/p056/sentences_17_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
268,ears_dataset_processed/val/p056/freeform_speech_02_1120000_1280000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
269,ears_dataset_processed/val/p056/emo_extasy_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
270,ears_dataset_processed/val/p056/rainbow_06_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
271,ears_dataset_processed/val/p056/freeform_speech_02_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
272,ears_dataset_processed/val/p056/freeform_speech_02_320000_480000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
273,ears_dataset_processed/val/p056/sentences_06_loud_160000_320000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
274,ears_dataset_processed/val/p056/sentences_01_fast_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
275,ears_dataset_processed/val/p056/freeform_speech_02_2560000_2720000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
276,ears_dataset_processed/val/p056/rainbow_05_fast_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
277,ears_dataset_processed/val/p056/freeform_speech_06_2720000_2880000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
278,ears_dataset_processed/val/p056/emo_disgust_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
279,ears_dataset_processed/val/p056/freeform_speech_03_960000_1120000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
280,ears_dataset_processed/val/p056/emo_extasy_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
281,ears_dataset_processed/val/p056/rainbow_02_loud_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
282,ears_dataset_processed/val/p056/freeform_speech_02_2080000_2240000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
283,ears_dataset_processed/val/p056/rainbow_08_lowpitch_160000_320000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
284,ears_dataset_processed/val/p056/freeform_speech_06_960000_1120000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
285,ears_dataset_processed/val/p056/freeform_speech_03_2080000_2240000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
286,ears_dataset_processed/val/p056/emo_embarassment_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
287,ears_dataset_processed/val/p056/emo_desire_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
288,ears_dataset_processed/val/p056/sentences_03_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
289,ears_dataset_processed/val/p056/emo_confusion_sentences_0_133214.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
290,ears_dataset_processed/val/p056/rainbow_03_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
291,ears_dataset_processed/val/p056/freeform_speech_01_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
292,ears_dataset_processed/val/p056/sentences_08_slow_160000_320000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
293,ears_dataset_processed/val/p056/emo_anger_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
294,ears_dataset_processed/val/p056/rainbow_02_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
295,ears_dataset_processed/val/p056/interjection_congratulations_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
296,ears_dataset_processed/val/p056/sentences_22_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
297,ears_dataset_processed/val/p056/freeform_speech_02_1440000_1600000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
298,ears_dataset_processed/val/p056/rainbow_05_highpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
299,ears_dataset_processed/val/p056/freeform_speech_06_2240000_2400000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
300,ears_dataset_processed/val/p056/emo_sadness_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
301,ears_dataset_processed/val/p056/rainbow_01_highpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
302,ears_dataset_processed/val/p056/rainbow_01_slow_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
303,ears_dataset_processed/val/p056/freeform_speech_05_960000_1120000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
304,ears_dataset_processed/val/p056/rainbow_06_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
305,ears_dataset_processed/val/p056/freeform_speech_06_640000_800000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
306,ears_dataset_processed/val/p056/sentences_07_slow_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
307,ears_dataset_processed/val/p056/freeform_speech_03_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
308,ears_dataset_processed/val/p056/emo_serenity_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
309,ears_dataset_processed/val/p056/emo_contentment_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
310,ears_dataset_processed/val/p056/freeform_speech_01_2240000_2400000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
311,ears_dataset_processed/val/p056/freeform_speech_04_2400000_2560000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
312,ears_dataset_processed/val/p056/freeform_speech_04_1760000_1920000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
313,ears_dataset_processed/val/p056/freeform_speech_05_800000_960000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
314,ears_dataset_processed/val/p056/rainbow_08_slow_320000_480000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
315,ears_dataset_processed/val/p056/sentences_01_lowpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
316,ears_dataset_processed/val/p056/sentences_01_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
317,ears_dataset_processed/val/p056/rainbow_07_lowpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
318,ears_dataset_processed/val/p056/freeform_speech_03_2720000_2880000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
319,ears_dataset_processed/val/p056/rainbow_05_slow_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
320,ears_dataset_processed/val/p056/emo_interest_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
321,ears_dataset_processed/val/p056/sentences_01_loud_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
322,ears_dataset_processed/val/p056/rainbow_06_highpitch_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128
323,ears_dataset_processed/val/p004/sentences_02_regular_160000_320000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
324,ears_dataset_processed/val/p004/freeform_speech_02_640000_800000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
325,ears_dataset_processed/val/p004/freeform_speech_06_160000_320000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
326,ears_dataset_processed/val/p004/emo_extasy_sentences_0_160000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
327,ears_dataset_processed/val/p004/freeform_speech_05_0_160000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
328,ears_dataset_processed/val/p004/rainbow_06_regular_0_160000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
329,ears_dataset_processed/val/p004/rainbow_05_lowpitch_0_160000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
330,ears_dataset_processed/val/p004/rainbow_08_whisper_0_160000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
331,ears_dataset_processed/val/p004/freeform_speech_06_2080000_2240000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
332,ears_dataset_processed/val/p004/sentences_08_slow_0_160000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
333,ears_dataset_processed/val/p004/freeform_speech_02_480000_640000.wav,p004,val,male,18-25,white or caucasian,pdaf,neutral_mel128
