embedding_id,source_prefix,audio_path,resolved_audio_path,resolution_method,n_examples
179,timit_dataset,timit_dataset/train/DR1/FVFB0/SX132.WAV,timit_root/data/TRAIN/DR1/FVFB0/SX132.WAV,fallback_local_path,3
180,timit_dataset,timit_dataset/train/DR1/FKFB0/SX168.WAV,timit_root/data/TRAIN/DR1/FKFB0/SX168.WAV,fallback_local_path,2
181,timit_dataset,timit_dataset/train/DR1/FKFB0/SX78.WAV,timit_root/data/TRAIN/DR1/FKFB0/SX78.WAV,fallback_local_path,2
182,timit_dataset,timit_dataset/train/DR1/FKFB0/SI978.WAV,timit_root/data/TRAIN/DR1/FKFB0/SI978.WAV,fallback_local_path,2
183,timit_dataset,timit_dataset/train/DR1/FKFB0/SX258.WAV,timit_root/data/TRAIN/DR1/FKFB0/SX258.WAV,fallback_local_path,2
184,timit_dataset,timit_dataset/train/DR1/FKFB0/SX438.WAV,timit_root/data/TRAIN/DR1/FKFB0/SX438.WAV,fallback_local_path,2
185,timit_dataset,timit_dataset/train/DR1/FKFB0/SI1608.WAV,timit_root/data/TRAIN/DR1/FKFB0/SI1608.WAV,fallback_local_path,2
186,timit_dataset,timit_dataset/train/DR1/FKFB0/SA2.WAV,timit_root/data/TRAIN/DR1/FKFB0/SA2.WAV,fallback_local_path,2
187,timit_dataset,timit_dataset/train/DR1/FKFB0/SX348.WAV,timit_root/data/TRAIN/DR1/FKFB0/SX348.WAV,fallback_local_path,2
188,timit_dataset,timit_dataset/train/DR1/FKFB0/SA1.WAV,timit_root/data/TRAIN/DR1/FKFB0/SA1.WAV,fallback_local_path,2
189,timit_dataset,timit_dataset/train/DR1/FKFB0/SI2238.WAV,timit_root/data/TRAIN/DR1/FKFB0/SI2238.WAV,fallback_local_path,2
190,timit_dataset,timit_dataset/train/DR1/MJWT0/SX121.WAV,timit_root/data/TRAIN/DR1/MJWT0/SX121.WAV,fallback_local_path,3
191,timit_dataset,timit_dataset/train/DR1/MJWT0/SI1381.WAV,timit_root/data/TRAIN/DR1/MJWT0/SI1381.WAV,fallback_local_path,3
192,timit_dataset,timit_dataset/train/DR1/MJWT0/SI751.WAV,timit_root/data/TRAIN/DR1/MJWT0/SI751.WAV,fallback_local_path,3
193,timit_dataset,timit_dataset/train/DR1/MJWT0/SX211.WAV,timit_root/data/TRAIN/DR1/MJWT0/SX211.WAV,fallback_local_path,3
194,timit_dataset,timit_dataset/train/DR1/MJWT0/SX391.WAV,timit_root/data/TRAIN/DR1/MJWT0/SX391.WAV,fallback_local_path,3
195,timit_dataset,timit_dataset/train/DR1/MJWT0/SX301.WAV,timit_root/data/TRAIN/DR1/MJWT0/SX301.WAV,fallback_local_path,3
196,timit_dataset,timit_dataset/train/DR1/MJWT0/SI1291.WAV,timit_root/data/TRAIN/DR1/MJWT0/SI1291.WAV,fallback_local_path,3
197,timit_dataset,timit_dataset/train/DR1/MJWT0/SA2.WAV,timit_root/data/TRAIN/DR1/MJWT0/SA2.WAV,fallback_local_path,3
198,timit_dataset,timit_dataset/train/DR1/MJWT0/SA1.WAV,timit_root/data/TRAIN/DR1/MJWT0/SA1.WAV,fallback_local_path,3
199,timit_dataset,timit_dataset/train/DR1/MJWT0/SX31.WAV,timit_root/data/TRAIN/DR1/MJWT0/SX31.WAV,fallback_local_path,3
200,timit_dataset,timit_dataset/train/DR1/FVMH0/SI836.WAV,timit_root/data/TRAIN/DR1/FVMH0/SI836.WAV,fallback_local_path,3
201,timit_dataset,timit_dataset/train/DR1/FVMH0/SX386.WAV,timit_root/data/TRAIN/DR1/FVMH0/SX386.WAV,fallback_local_path,3
202,timit_dataset,timit_dataset/train/DR1/FVMH0/SI2096.WAV,timit_root/data/TRAIN/DR1/FVMH0/SI2096.WAV,fallback_local_path,3
203,timit_dataset,timit_dataset/train/DR1/FVMH0/SX26.WAV,timit_root/data/TRAIN/DR1/FVMH0/SX26.WAV,fallback_local_path,3
204,timit_dataset,timit_dataset/train/DR1/FVMH0/SX116.WAV,timit_root/data/TRAIN/DR1/FVMH0/SX116.WAV,fallback_local_path,3
205,timit_dataset,timit_dataset/train/DR1/FVMH0/SI1466.WAV,timit_root/data/TRAIN/DR1/FVMH0/SI1466.WAV,fallback_local_path,3
206,timit_dataset,timit_dataset/train/DR1/FVMH0/SA2.WAV,timit_root/data/TRAIN/DR1/FVMH0/SA2.WAV,fallback_local_path,3
207,timit_dataset,timit_dataset/train/DR1/FVMH0/SA1.WAV,timit_root/data/TRAIN/DR1/FVMH0/SA1.WAV,fallback_local_path,3
208,timit_dataset,timit_dataset/train/DR1/FVMH0/SX296.WAV,timit_root/data/TRAIN/DR1/FVMH0/SX296.WAV,fallback_local_path,3
209,timit_dataset,timit_dataset/train/DR1/FVMH0/SX206.WAV,timit_root/data/TRAIN/DR1/FVMH0/SX206.WAV,fallback_local_path,3
210,timit_dataset,timit_dataset/train/DR1/MDPK0/SX153.WAV,timit_root/data/TRAIN/DR1/MDPK0/SX153.WAV,fallback_local_path,3
211,timit_dataset,timit_dataset/train/DR1/MDPK0/SI1053.WAV,timit_root/data/TRAIN/DR1/MDPK0/SI1053.WAV,fallback_local_path,3
212,timit_dataset,timit_dataset/train/DR1/MDPK0/SI552.WAV,timit_root/data/TRAIN/DR1/MDPK0/SI552.WAV,fallback_local_path,3
213,timit_dataset,timit_dataset/train/DR1/MDPK0/SX423.WAV,timit_root/data/TRAIN/DR1/MDPK0/SX423.WAV,fallback_local_path,3
214,timit_dataset,timit_dataset/train/DR1/MDPK0/SX63.WAV,timit_root/data/TRAIN/DR1/MDPK0/SX63.WAV,fallback_local_path,3
215,timit_dataset,timit_dataset/train/DR1/MDPK0/SI1683.WAV,timit_root/data/TRAIN/DR1/MDPK0/SI1683.WAV,fallback_local_path,3
216,timit_dataset,timit_dataset/train/DR1/MDPK0/SA2.WAV,timit_root/data/TRAIN/DR1/MDPK0/SA2.WAV,fallback_local_path,3
217,timit_dataset,timit_dataset/train/DR1/MDPK0/SA1.WAV,timit_root/data/TRAIN/DR1/MDPK0/SA1.WAV,fallback_local_path,3
218,timit_dataset,timit_dataset/train/DR1/MDPK0/SX333.WAV,timit_root/data/TRAIN/DR1/MDPK0/SX333.WAV,fallback_local_path,3
219,timit_dataset,timit_dataset/train/DR1/MDPK0/SX243.WAV,timit_root/data/TRAIN/DR1/MDPK0/SX243.WAV,fallback_local_path,3
220,timit_dataset,timit_dataset/train/DR1/MTRR0/SX108.WAV,timit_root/data/TRAIN/DR1/MTRR0/SX108.WAV,fallback_local_path,3
221,timit_dataset,timit_dataset/train/DR1/MTRR0/SX18.WAV,timit_root/data/TRAIN/DR1/MTRR0/SX18.WAV,fallback_local_path,3
222,timit_dataset,timit_dataset/train/DR1/MTRR0/SI2178.WAV,timit_root/data/TRAIN/DR1/MTRR0/SI2178.WAV,fallback_local_path,3
223,timit_dataset,timit_dataset/train/DR1/MTRR0/SI1548.WAV,timit_root/data/TRAIN/DR1/MTRR0/SI1548.WAV,fallback_local_path,3
224,timit_dataset,timit_dataset/train/DR1/MTRR0/SX378.WAV,timit_root/data/TRAIN/DR1/MTRR0/SX378.WAV,fallback_local_path,3
225,timit_dataset,timit_dataset/train/DR1/MTRR0/SI918.WAV,timit_root/data/TRAIN/DR1/MTRR0/SI918.WAV,fallback_local_path,3
226,timit_dataset,timit_dataset/train/DR1/MTRR0/SX198.WAV,timit_root/data/TRAIN/DR1/MTRR0/SX198.WAV,fallback_local_path,3
227,timit_dataset,timit_dataset/train/DR1/MTRR0/SX288.WAV,timit_root/data/TRAIN/DR1/MTRR0/SX288.WAV,fallback_local_path,3
228,timit_dataset,timit_dataset/train/DR1/MTRR0/SA2.WAV,timit_root/data/TRAIN/DR1/MTRR0/SA2.WAV,fallback_local_path,3
229,timit_dataset,timit_dataset/train/DR1/MTRR0/SA1.WAV,timit_root/data/TRAIN/DR1/MTRR0/SA1.WAV,fallback_local_path,3
230,timit_dataset,timit_dataset/train/DR1/MMRP0/SX324.WAV,timit_root/data/TRAIN/DR1/MMRP0/SX324.WAV,fallback_local_path,3
231,timit_dataset,timit_dataset/train/DR1/MMRP0/SX414.WAV,timit_root/data/TRAIN/DR1/MMRP0/SX414.WAV,fallback_local_path,3
232,timit_dataset,timit_dataset/train/DR1/MMRP0/SI2034.WAV,timit_root/data/TRAIN/DR1/MMRP0/SI2034.WAV,fallback_local_path,3
233,timit_dataset,timit_dataset/train/DR1/MMRP0/SX144.WAV,timit_root/data/TRAIN/DR1/MMRP0/SX144.WAV,fallback_local_path,3
234,timit_dataset,timit_dataset/train/DR1/MMRP0/SI774.WAV,timit_root/data/TRAIN/DR1/MMRP0/SI774.WAV,fallback_local_path,3
235,timit_dataset,timit_dataset/train/DR1/MMRP0/SI717.WAV,timit_root/data/TRAIN/DR1/MMRP0/SI717.WAV,fallback_local_path,3
236,timit_dataset,timit_dataset/train/DR1/MMRP0/SX234.WAV,timit_root/data/TRAIN/DR1/MMRP0/SX234.WAV,fallback_local_path,3
237,timit_dataset,timit_dataset/train/DR1/MMRP0/SX54.WAV,timit_root/data/TRAIN/DR1/MMRP0/SX54.WAV,fallback_local_path,3
238,timit_dataset,timit_dataset/train/DR1/MMRP0/SA2.WAV,timit_root/data/TRAIN/DR1/MMRP0/SA2.WAV,fallback_local_path,3
239,timit_dataset,timit_dataset/train/DR1/MMRP0/SA1.WAV,timit_root/data/TRAIN/DR1/MMRP0/SA1.WAV,fallback_local_path,3
240,timit_dataset,timit_dataset/train/DR1/MKLW0/SI2201.WAV,timit_root/data/TRAIN/DR1/MKLW0/SI2201.WAV,fallback_local_path,3
241,timit_dataset,timit_dataset/train/DR1/MKLW0/SI1571.WAV,timit_root/data/TRAIN/DR1/MKLW0/SI1571.WAV,fallback_local_path,3
242,timit_dataset,timit_dataset/train/DR1/MKLW0/SX221.WAV,timit_root/data/TRAIN/DR1/MKLW0/SX221.WAV,fallback_local_path,3
243,timit_dataset,timit_dataset/train/DR1/MKLW0/SX131.WAV,timit_root/data/TRAIN/DR1/MKLW0/SX131.WAV,fallback_local_path,3
244,timit_dataset,timit_dataset/train/DR1/MKLW0/SX41.WAV,timit_root/data/TRAIN/DR1/MKLW0/SX41.WAV,fallback_local_path,3
245,timit_dataset,timit_dataset/train/DR1/MKLW0/SX401.WAV,timit_root/data/TRAIN/DR1/MKLW0/SX401.WAV,fallback_local_path,3
246,timit_dataset,timit_dataset/train/DR1/MKLW0/SI1844.WAV,timit_root/data/TRAIN/DR1/MKLW0/SI1844.WAV,fallback_local_path,3
247,timit_dataset,timit_dataset/train/DR1/MKLW0/SA2.WAV,timit_root/data/TRAIN/DR1/MKLW0/SA2.WAV,fallback_local_path,3
248,timit_dataset,timit_dataset/train/DR1/MKLW0/SA1.WAV,timit_root/data/TRAIN/DR1/MKLW0/SA1.WAV,fallback_local_path,3
249,timit_dataset,timit_dataset/train/DR1/MKLW0/SX311.WAV,timit_root/data/TRAIN/DR1/MKLW0/SX311.WAV,fallback_local_path,3
250,timit_dataset,timit_dataset/train/DR1/MWAD0/SX342.WAV,timit_root/data/TRAIN/DR1/MWAD0/SX342.WAV,fallback_local_path,3
251,timit_dataset,timit_dataset/train/DR1/MWAD0/SX162.WAV,timit_root/data/TRAIN/DR1/MWAD0/SX162.WAV,fallback_local_path,3
252,timit_dataset,timit_dataset/train/DR1/MWAD0/SI2322.WAV,timit_root/data/TRAIN/DR1/MWAD0/SI2322.WAV,fallback_local_path,3
253,timit_dataset,timit_dataset/train/DR1/MWAD0/SI1749.WAV,timit_root/data/TRAIN/DR1/MWAD0/SI1749.WAV,fallback_local_path,3
254,timit_dataset,timit_dataset/train/DR1/MWAD0/SX252.WAV,timit_root/data/TRAIN/DR1/MWAD0/SX252.WAV,fallback_local_path,3
255,timit_dataset,timit_dataset/train/DR1/MWAD0/SX432.WAV,timit_root/data/TRAIN/DR1/MWAD0/SX432.WAV,fallback_local_path,3
256,timit_dataset,timit_dataset/train/DR1/MWAD0/SX72.WAV,timit_root/data/TRAIN/DR1/MWAD0/SX72.WAV,fallback_local_path,3
257,timit_dataset,timit_dataset/train/DR1/MWAD0/SI1062.WAV,timit_root/data/TRAIN/DR1/MWAD0/SI1062.WAV,fallback_local_path,3
258,timit_dataset,timit_dataset/train/DR1/MWAD0/SA2.WAV,timit_root/data/TRAIN/DR1/MWAD0/SA2.WAV,fallback_local_path,3
259,timit_dataset,timit_dataset/train/DR1/MWAD0/SA1.WAV,timit_root/data/TRAIN/DR1/MWAD0/SA1.WAV,fallback_local_path,3
260,timit_dataset,timit_dataset/train/DR1/FCJF0/SX307.WAV,timit_root/data/TRAIN/DR1/FCJF0/SX307.WAV,fallback_local_path,3
261,timit_dataset,timit_dataset/train/DR1/FCJF0/SX397.WAV,timit_root/data/TRAIN/DR1/FCJF0/SX397.WAV,fallback_local_path,3
262,timit_dataset,timit_dataset/train/DR1/FCJF0/SI648.WAV,timit_root/data/TRAIN/DR1/FCJF0/SI648.WAV,fallback_local_path,3
263,timit_dataset,timit_dataset/train/DR1/FCJF0/SX37.WAV,timit_root/data/TRAIN/DR1/FCJF0/SX37.WAV,fallback_local_path,3
264,timit_dataset,timit_dataset/train/DR1/FCJF0/SI1027.WAV,timit_root/data/TRAIN/DR1/FCJF0/SI1027.WAV,fallback_local_path,3
265,timit_dataset,timit_dataset/train/DR1/FCJF0/SI1657.WAV,timit_root/data/TRAIN/DR1/FCJF0/SI1657.WAV,fallback_local_path,3
266,timit_dataset,timit_dataset/train/DR1/FCJF0/SX217.WAV,timit_root/data/TRAIN/DR1/FCJF0/SX217.WAV,fallback_local_path,3
267,timit_dataset,timit_dataset/train/DR1/FCJF0/SX127.WAV,timit_root/data/TRAIN/DR1/FCJF0/SX127.WAV,fallback_local_path,3
268,timit_dataset,timit_dataset/train/DR1/FCJF0/SA2.WAV,timit_root/data/TRAIN/DR1/FCJF0/SA2.WAV,fallback_local_path,3
269,timit_dataset,timit_dataset/train/DR1/FCJF0/SA1.WAV,timit_root/data/TRAIN/DR1/FCJF0/SA1.WAV,fallback_local_path,3
270,timit_dataset,timit_dataset/train/DR1/MCPM0/SI1824.WAV,timit_root/data/TRAIN/DR1/MCPM0/SI1824.WAV,fallback_local_path,3
271,timit_dataset,timit_dataset/train/DR1/MCPM0/SX24.WAV,timit_root/data/TRAIN/DR1/MCPM0/SX24.WAV,fallback_local_path,3
272,timit_dataset,timit_dataset/train/DR1/MCPM0/SX114.WAV,timit_root/data/TRAIN/DR1/MCPM0/SX114.WAV,fallback_local_path,3
273,timit_dataset,timit_dataset/train/DR1/MCPM0/SX294.WAV,timit_root/data/TRAIN/DR1/MCPM0/SX294.WAV,fallback_local_path,3
274,timit_dataset,timit_dataset/train/DR1/MCPM0/SX204.WAV,timit_root/data/TRAIN/DR1/MCPM0/SX204.WAV,fallback_local_path,3
275,timit_dataset,timit_dataset/train/DR1/MCPM0/SI1194.WAV,timit_root/data/TRAIN/DR1/MCPM0/SI1194.WAV,fallback_local_path,3
276,timit_dataset,timit_dataset/train/DR1/MCPM0/SX384.WAV,timit_root/data/TRAIN/DR1/MCPM0/SX384.WAV,fallback_local_path,3
277,timit_dataset,timit_dataset/train/DR1/MCPM0/SI564.WAV,timit_root/data/TRAIN/DR1/MCPM0/SI564.WAV,fallback_local_path,3
278,timit_dataset,timit_dataset/train/DR1/MCPM0/SA2.WAV,timit_root/data/TRAIN/DR1/MCPM0/SA2.WAV,fallback_local_path,3
279,timit_dataset,timit_dataset/train/DR1/MCPM0/SA1.WAV,timit_root/data/TRAIN/DR1/MCPM0/SA1.WAV,fallback_local_path,3
280,timit_dataset,timit_dataset/train/DR1/MPGR0/SX60.WAV,timit_root/data/TRAIN/DR1/MPGR0/SX60.WAV,fallback_local_path,3
281,timit_dataset,timit_dataset/train/DR1/MPGR0/SX420.WAV,timit_root/data/TRAIN/DR1/MPGR0/SX420.WAV,fallback_local_path,3
282,timit_dataset,timit_dataset/train/DR1/MPGR0/SI780.WAV,timit_root/data/TRAIN/DR1/MPGR0/SI780.WAV,fallback_local_path,3
283,timit_dataset,timit_dataset/train/DR1/MPGR0/SI1410.WAV,timit_root/data/TRAIN/DR1/MPGR0/SI1410.WAV,fallback_local_path,3
284,timit_dataset,timit_dataset/train/DR1/MPGR0/SX240.WAV,timit_root/data/TRAIN/DR1/MPGR0/SX240.WAV,fallback_local_path,3
285,timit_dataset,timit_dataset/train/DR1/MPGR0/SI2040.WAV,timit_root/data/TRAIN/DR1/MPGR0/SI2040.WAV,fallback_local_path,3
286,timit_dataset,timit_dataset/train/DR1/MPGR0/SX150.WAV,timit_root/data/TRAIN/DR1/MPGR0/SX150.WAV,fallback_local_path,3
287,timit_dataset,timit_dataset/train/DR1/MPGR0/SA2.WAV,timit_root/data/TRAIN/DR1/MPGR0/SA2.WAV,fallback_local_path,3
288,timit_dataset,timit_dataset/train/DR1/MPGR0/SA1.WAV,timit_root/data/TRAIN/DR1/MPGR0/SA1.WAV,fallback_local_path,3
289,timit_dataset,timit_dataset/train/DR1/MPGR0/SX330.WAV,timit_root/data/TRAIN/DR1/MPGR0/SX330.WAV,fallback_local_path,3
290,timit_dataset,timit_dataset/train/DR1/MPSW0/SX167.WAV,timit_root/data/TRAIN/DR1/MPSW0/SX167.WAV,fallback_local_path,3
291,timit_dataset,timit_dataset/train/DR1/MPSW0/SI2327.WAV,timit_root/data/TRAIN/DR1/MPSW0/SI2327.WAV,fallback_local_path,3
292,timit_dataset,timit_dataset/train/DR1/MPSW0/SX24.WAV,timit_root/data/TRAIN/DR1/MPSW0/SX24.WAV,fallback_local_path,3
293,timit_dataset,timit_dataset/train/DR1/MPSW0/SI1067.WAV,timit_root/data/TRAIN/DR1/MPSW0/SI1067.WAV,fallback_local_path,3
294,timit_dataset,timit_dataset/train/DR1/MPSW0/SX257.WAV,timit_root/data/TRAIN/DR1/MPSW0/SX257.WAV,fallback_local_path,3
295,timit_dataset,timit_dataset/train/DR1/MPSW0/SX437.WAV,timit_root/data/TRAIN/DR1/MPSW0/SX437.WAV,fallback_local_path,3
296,timit_dataset,timit_dataset/train/DR1/MPSW0/SA2.WAV,timit_root/data/TRAIN/DR1/MPSW0/SA2.WAV,fallback_local_path,3
297,timit_dataset,timit_dataset/train/DR1/MPSW0/SI1697.WAV,timit_root/data/TRAIN/DR1/MPSW0/SI1697.WAV,fallback_local_path,3
298,timit_dataset,timit_dataset/train/DR1/MPSW0/SA1.WAV,timit_root/data/TRAIN/DR1/MPSW0/SA1.WAV,fallback_local_path,3
299,timit_dataset,timit_dataset/train/DR1/MPSW0/SX77.WAV,timit_root/data/TRAIN/DR1/MPSW0/SX77.WAV,fallback_local_path,3
300,timit_dataset,timit_dataset/train/DR1/FMEM0/SI1377.WAV,timit_root/data/TRAIN/DR1/FMEM0/SI1377.WAV,fallback_local_path,3
301,timit_dataset,timit_dataset/train/DR1/FMEM0/SI2007.WAV,timit_root/data/TRAIN/DR1/FMEM0/SI2007.WAV,fallback_local_path,3
302,timit_dataset,timit_dataset/train/DR1/FMEM0/SX207.WAV,timit_root/data/TRAIN/DR1/FMEM0/SX207.WAV,fallback_local_path,3
303,timit_dataset,timit_dataset/train/DR1/FMEM0/SX117.WAV,timit_root/data/TRAIN/DR1/FMEM0/SX117.WAV,fallback_local_path,3
304,timit_dataset,timit_dataset/train/DR1/FMEM0/SX387.WAV,timit_root/data/TRAIN/DR1/FMEM0/SX387.WAV,fallback_local_path,3
305,timit_dataset,timit_dataset/train/DR1/FMEM0/SI747.WAV,timit_root/data/TRAIN/DR1/FMEM0/SI747.WAV,fallback_local_path,3
306,timit_dataset,timit_dataset/train/DR1/FMEM0/SX297.WAV,timit_root/data/TRAIN/DR1/FMEM0/SX297.WAV,fallback_local_path,3
307,timit_dataset,timit_dataset/train/DR1/FMEM0/SA2.WAV,timit_root/data/TRAIN/DR1/FMEM0/SA2.WAV,fallback_local_path,3
308,timit_dataset,timit_dataset/train/DR1/FMEM0/SA1.WAV,timit_root/data/TRAIN/DR1/FMEM0/SA1.WAV,fallback_local_path,3
309,timit_dataset,timit_dataset/train/DR1/FMEM0/SX333.WAV,timit_root/data/TRAIN/DR1/FMEM0/SX333.WAV,fallback_local_path,3
310,timit_dataset,timit_dataset/train/DR1/MTJS0/SI1822.WAV,timit_root/data/TRAIN/DR1/MTJS0/SI1822.WAV,fallback_local_path,3
311,timit_dataset,timit_dataset/train/DR1/MTJS0/SI1192.WAV,timit_root/data/TRAIN/DR1/MTJS0/SI1192.WAV,fallback_local_path,3
312,timit_dataset,timit_dataset/train/DR1/MTJS0/SI562.WAV,timit_root/data/TRAIN/DR1/MTJS0/SI562.WAV,fallback_local_path,3
313,timit_dataset,timit_dataset/train/DR1/MTJS0/SX382.WAV,timit_root/data/TRAIN/DR1/MTJS0/SX382.WAV,fallback_local_path,3
314,timit_dataset,timit_dataset/train/DR1/MTJS0/SX202.WAV,timit_root/data/TRAIN/DR1/MTJS0/SX202.WAV,fallback_local_path,3
315,timit_dataset,timit_dataset/train/DR1/MTJS0/SX112.WAV,timit_root/data/TRAIN/DR1/MTJS0/SX112.WAV,fallback_local_path,3
316,timit_dataset,timit_dataset/train/DR1/MTJS0/SX22.WAV,timit_root/data/TRAIN/DR1/MTJS0/SX22.WAV,fallback_local_path,3
317,timit_dataset,timit_dataset/train/DR1/MTJS0/SX292.WAV,timit_root/data/TRAIN/DR1/MTJS0/SX292.WAV,fallback_local_path,3
318,timit_dataset,timit_dataset/train/DR1/MTJS0/SA2.WAV,timit_root/data/TRAIN/DR1/MTJS0/SA2.WAV,fallback_local_path,3
319,timit_dataset,timit_dataset/train/DR1/MTJS0/SA1.WAV,timit_root/data/TRAIN/DR1/MTJS0/SA1.WAV,fallback_local_path,3
320,timit_dataset,timit_dataset/train/DR1/FECD0/SX428.WAV,timit_root/data/TRAIN/DR1/FECD0/SX428.WAV,fallback_local_path,3
321,timit_dataset,timit_dataset/train/DR1/FECD0/SI1418.WAV,timit_root/data/TRAIN/DR1/FECD0/SI1418.WAV,fallback_local_path,3
322,timit_dataset,timit_dataset/train/DR1/FECD0/SX248.WAV,timit_root/data/TRAIN/DR1/FECD0/SX248.WAV,fallback_local_path,3
323,timit_dataset,timit_dataset/train/DR1/FECD0/SX338.WAV,timit_root/data/TRAIN/DR1/FECD0/SX338.WAV,fallback_local_path,3
324,timit_dataset,timit_dataset/train/DR1/FECD0/SX158.WAV,timit_root/data/TRAIN/DR1/FECD0/SX158.WAV,fallback_local_path,3
325,timit_dataset,timit_dataset/train/DR1/FECD0/SI2048.WAV,timit_root/data/TRAIN/DR1/FECD0/SI2048.WAV,fallback_local_path,3
326,timit_dataset,timit_dataset/train/DR1/FECD0/SI788.WAV,timit_root/data/TRAIN/DR1/FECD0/SI788.WAV,fallback_local_path,3
327,timit_dataset,timit_dataset/train/DR1/FECD0/SA2.WAV,timit_root/data/TRAIN/DR1/FECD0/SA2.WAV,fallback_local_path,3
328,timit_dataset,timit_dataset/train/DR1/FECD0/SX68.WAV,timit_root/data/TRAIN/DR1/FECD0/SX68.WAV,fallback_local_path,3
329,timit_dataset,timit_dataset/train/DR1/FECD0/SA1.WAV,timit_root/data/TRAIN/DR1/FECD0/SA1.WAV,fallback_local_path,3
330,timit_dataset,timit_dataset/train/DR1/MJEB1/SI837.WAV,timit_root/data/TRAIN/DR1/MJEB1/SI837.WAV,fallback_local_path,3
331,timit_dataset,timit_dataset/train/DR1/MJEB1/SX207.WAV,timit_root/data/TRAIN/DR1/MJEB1/SX207.WAV,fallback_local_path,3
332,timit_dataset,timit_dataset/train/DR1/MJEB1/SX117.WAV,timit_root/data/TRAIN/DR1/MJEB1/SX117.WAV,fallback_local_path,3
333,timit_dataset,timit_dataset/train/DR1/MJEB1/SX387.WAV,timit_root/data/TRAIN/DR1/MJEB1/SX387.WAV,fallback_local_path,3
334,timit_dataset,timit_dataset/train/DR1/MJEB1/SX27.WAV,timit_root/data/TRAIN/DR1/MJEB1/SX27.WAV,fallback_local_path,3
335,timit_dataset,timit_dataset/train/DR1/MJEB1/SI2097.WAV,timit_root/data/TRAIN/DR1/MJEB1/SI2097.WAV,fallback_local_path,3
336,timit_dataset,timit_dataset/train/DR1/MJEB1/SI1467.WAV,timit_root/data/TRAIN/DR1/MJEB1/SI1467.WAV,fallback_local_path,3
337,timit_dataset,timit_dataset/train/DR1/MJEB1/SX297.WAV,timit_root/data/TRAIN/DR1/MJEB1/SX297.WAV,fallback_local_path,3
338,timit_dataset,timit_dataset/train/DR1/MJEB1/SA2.WAV,timit_root/data/TRAIN/DR1/MJEB1/SA2.WAV,fallback_local_path,3
339,timit_dataset,timit_dataset/train/DR1/MJEB1/SA1.WAV,timit_root/data/TRAIN/DR1/MJEB1/SA1.WAV,fallback_local_path,3
340,timit_dataset,timit_dataset/train/DR1/FSJK1/SI696.WAV,timit_root/data/TRAIN/DR1/FSJK1/SI696.WAV,fallback_local_path,3
341,timit_dataset,timit_dataset/train/DR1/FSJK1/SX35.WAV,timit_root/data/TRAIN/DR1/FSJK1/SX35.WAV,fallback_local_path,3
342,timit_dataset,timit_dataset/train/DR1/FSJK1/SX125.WAV,timit_root/data/TRAIN/DR1/FSJK1/SX125.WAV,fallback_local_path,3
343,timit_dataset,timit_dataset/train/DR1/FSJK1/SX305.WAV,timit_root/data/TRAIN/DR1/FSJK1/SX305.WAV,fallback_local_path,3
344,timit_dataset,timit_dataset/train/DR1/FSJK1/SX215.WAV,timit_root/data/TRAIN/DR1/FSJK1/SX215.WAV,fallback_local_path,3
345,timit_dataset,timit_dataset/train/DR1/FSJK1/SI1025.WAV,timit_root/data/TRAIN/DR1/FSJK1/SI1025.WAV,fallback_local_path,3
346,timit_dataset,timit_dataset/train/DR1/FSJK1/SX395.WAV,timit_root/data/TRAIN/DR1/FSJK1/SX395.WAV,fallback_local_path,3
347,timit_dataset,timit_dataset/train/DR1/FSJK1/SA2.WAV,timit_root/data/TRAIN/DR1/FSJK1/SA2.WAV,fallback_local_path,3
348,timit_dataset,timit_dataset/train/DR1/FSJK1/SA1.WAV,timit_root/data/TRAIN/DR1/FSJK1/SA1.WAV,fallback_local_path,3
349,timit_dataset,timit_dataset/train/DR1/FSJK1/SI2285.WAV,timit_root/data/TRAIN/DR1/FSJK1/SI2285.WAV,fallback_local_path,3
350,timit_dataset,timit_dataset/train/DR1/FDML0/SX69.WAV,timit_root/data/TRAIN/DR1/FDML0/SX69.WAV,fallback_local_path,3
351,timit_dataset,timit_dataset/train/DR1/FDML0/SX339.WAV,timit_root/data/TRAIN/DR1/FDML0/SX339.WAV,fallback_local_path,3
352,timit_dataset,timit_dataset/train/DR1/FDML0/SI2075.WAV,timit_root/data/TRAIN/DR1/FDML0/SI2075.WAV,fallback_local_path,3
353,timit_dataset,timit_dataset/train/DR1/FDML0/SX429.WAV,timit_root/data/TRAIN/DR1/FDML0/SX429.WAV,fallback_local_path,3
354,timit_dataset,timit_dataset/train/DR1/FDML0/SI1779.WAV,timit_root/data/TRAIN/DR1/FDML0/SI1779.WAV,fallback_local_path,3
355,timit_dataset,timit_dataset/train/DR1/FDML0/SX249.WAV,timit_root/data/TRAIN/DR1/FDML0/SX249.WAV,fallback_local_path,3
356,timit_dataset,timit_dataset/train/DR1/FDML0/SX159.WAV,timit_root/data/TRAIN/DR1/FDML0/SX159.WAV,fallback_local_path,3
357,timit_dataset,timit_dataset/train/DR1/FDML0/SI1149.WAV,timit_root/data/TRAIN/DR1/FDML0/SI1149.WAV,fallback_local_path,3
358,timit_dataset,timit_dataset/train/DR1/FDML0/SA2.WAV,timit_root/data/TRAIN/DR1/FDML0/SA2.WAV,fallback_local_path,3
