row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode,x,y
179,ears_dataset_processed/val/p003/freeform_speech_06_1760000_1920000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,21.277737,5.860227
180,ears_dataset_processed/val/p003/freeform_speech_02_960000_1120000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,9.968244,3.6173346
181,ears_dataset_processed/val/p003/freeform_speech_04_1920000_2080000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,17.435936,2.32672
182,ears_dataset_processed/val/p003/rainbow_03_whisper_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,-2.7255876,2.1720953
183,ears_dataset_processed/val/p003/emo_desire_sentences_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,-0.47348943,3.3360972
184,ears_dataset_processed/val/p003/sentences_03_whisper_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,3.60039,7.1582003
185,ears_dataset_processed/val/p003/interjection_anger_160000_320000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,1.5435884,7.3775415
186,ears_dataset_processed/val/p003/rainbow_07_loud_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,7.244724,13.607201
187,ears_dataset_processed/val/p003/emo_anger_freeform_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,-0.61251503,11.020854
188,ears_dataset_processed/val/p003/rainbow_03_highpitch_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,-3.7056487,8.20221
189,ears_dataset_processed/val/p003/rainbow_02_regular_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,14.6884165,10.912725
190,ears_dataset_processed/val/p003/emo_confusion_sentences_0_131900.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,0.6275801,12.678877
191,ears_dataset_processed/val/p003/emo_guilt_sentences_0_127021.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,7.360523,11.892295
192,ears_dataset_processed/val/p003/freeform_speech_01_2720000_2880000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,9.944718,13.792141
193,ears_dataset_processed/val/p003/emo_sadness_freeform_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,5.4729767,2.535474
194,ears_dataset_processed/val/p003/emo_neutral_freeform_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,9.262462,13.259137
195,ears_dataset_processed/val/p003/emo_disappointment_freeform_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,-6.931098,3.875886
196,ears_dataset_processed/val/p003/sentences_15_regular_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,11.423056,12.258619
197,ears_dataset_processed/val/p003/rainbow_06_whisper_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,7.4562345,0.8468299
198,ears_dataset_processed/val/p003/freeform_speech_03_2560000_2720000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,13.201747,-0.29596898
199,ears_dataset_processed/val/p003/emo_contentment_freeform_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,-5.8689885,6.3481913
200,ears_dataset_processed/val/p003/rainbow_05_loud_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,3.4222908,14.091749
201,ears_dataset_processed/val/p003/freeform_speech_04_160000_320000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,13.798554,3.9944592
202,ears_dataset_processed/val/p003/freeform_speech_04_2400000_2560000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,12.934641,7.970719
203,ears_dataset_processed/val/p003/freeform_speech_04_1760000_1920000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,17.19224,3.1303017
204,ears_dataset_processed/val/p003/freeform_speech_01_1760000_1920000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,20.852024,10.052262
205,ears_dataset_processed/val/p003/freeform_speech_02_1600000_1760000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,14.905893,-0.17634521
206,ears_dataset_processed/val/p003/sentences_23_regular_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,14.697075,12.166184
207,ears_dataset_processed/val/p003/sentences_01_lowpitch_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,17.121946,4.2397275
208,ears_dataset_processed/val/p003/sentences_05_loud_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,-0.6338924,16.707079
209,ears_dataset_processed/val/p003/sentences_01_whisper_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,-6.22683,6.105756
210,ears_dataset_processed/val/p003/freeform_speech_06_800000_960000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,21.695156,-1.1660523
211,ears_dataset_processed/val/p003/freeform_speech_03_1920000_2080000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,21.882113,8.564631
212,ears_dataset_processed/val/p003/freeform_speech_02_2720000_2880000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,2.5502985,16.156265
213,ears_dataset_processed/val/p003/emo_sadness_sentences_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,12.41834,1.7840008
214,ears_dataset_processed/val/p003/freeform_speech_06_0_160000.wav,p003,val,female,26-35,black or african american,pdaf,neutral_mel128,7.431036,18.747133
215,ears_dataset_processed/val/p057/freeform_speech_02_640000_800000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,1.4454345,-19.013361
216,ears_dataset_processed/val/p057/freeform_speech_06_480000_640000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-6.471043,-5.754876
217,ears_dataset_processed/val/p057/rainbow_05_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,0.5230516,-11.857752
218,ears_dataset_processed/val/p057/emo_realization_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-15.531388,-4.097587
219,ears_dataset_processed/val/p057/rainbow_08_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-1.3816402,-2.3180068
220,ears_dataset_processed/val/p057/sentences_04_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-11.230748,2.2505438
221,ears_dataset_processed/val/p057/sentences_08_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-17.807667,-1.3861396
222,ears_dataset_processed/val/p057/sentences_02_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-3.1752236,-15.369127
223,ears_dataset_processed/val/p057/freeform_speech_02_480000_640000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-3.276573,-19.504436
224,ears_dataset_processed/val/p057/rainbow_08_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,3.9318256,-12.203316
225,ears_dataset_processed/val/p057/interjection_agreement_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-15.579533,-0.8825583
226,ears_dataset_processed/val/p057/freeform_speech_02_2560000_2720000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-3.83603,-19.803802
227,ears_dataset_processed/val/p057/freeform_speech_05_640000_800000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-0.37802145,-8.460923
228,ears_dataset_processed/val/p057/freeform_speech_02_1920000_2080000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,5.1446013,-11.32889
229,ears_dataset_processed/val/p057/rainbow_02_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-0.28064832,-13.986367
230,ears_dataset_processed/val/p057/sentences_11_highpitch_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-2.9905093,-10.042434
231,ears_dataset_processed/val/p057/freeform_speech_02_800000_960000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,4.448018,-10.151403
232,ears_dataset_processed/val/p057/emo_extasy_freeform_0_133333.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-2.4687483,-11.203195
233,ears_dataset_processed/val/p057/emo_neutral_sentences_0_144985.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-8.7306795,-9.520395
234,ears_dataset_processed/val/p057/sentences_02_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-9.486094,-12.851167
235,ears_dataset_processed/val/p057/emo_serenity_sentences_0_131453.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,6.329561,-10.330786
236,ears_dataset_processed/val/p057/rainbow_03_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-13.096958,-17.038366
237,ears_dataset_processed/val/p057/rainbow_04_highpitch_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,1.8574069,-14.520741
238,ears_dataset_processed/val/p057/emo_desire_sentences_0_140206.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-9.96701,-14.273491
239,ears_dataset_processed/val/p057/rainbow_03_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-11.157968,-14.985266
240,ears_dataset_processed/val/p057/emo_anger_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-14.8485365,-9.652064
241,ears_dataset_processed/val/p057/rainbow_06_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-10.54313,-2.8075013
242,ears_dataset_processed/val/p057/rainbow_07_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-1.1709881,-4.5389357
243,ears_dataset_processed/val/p057/sentences_22_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,2.9169123,-12.439424
244,ears_dataset_processed/val/p057/freeform_speech_05_1280000_1440000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-0.8886571,-20.79203
245,ears_dataset_processed/val/p057/freeform_speech_06_2240000_2400000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-3.0577233,-2.8557787
246,ears_dataset_processed/val/p057/freeform_speech_06_320000_480000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,10.971491,-9.21229
247,ears_dataset_processed/val/p057/emo_disgust_sentences_0_140423.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,3.2296107,-13.335531
248,ears_dataset_processed/val/p057/rainbow_07_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-0.87280685,-7.857923
249,ears_dataset_processed/val/p057/emo_disappointment_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,0.15668122,-1.2850739
250,ears_dataset_processed/val/p057/rainbow_07_fast_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-4.468866,-11.230227
251,ears_dataset_processed/val/p057/emo_extasy_sentences_0_142891.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,4.905292,-15.564708
252,ears_dataset_processed/val/p057/freeform_speech_03_2560000_2720000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,11.865101,-13.297898
253,ears_dataset_processed/val/p057/emo_confusion_sentences_0_88437.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-9.460836,-15.606628
254,ears_dataset_processed/val/p057/freeform_speech_05_160000_320000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,7.3928747,-20.222221
255,ears_dataset_processed/val/p057/rainbow_06_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,3.691608,-18.257528
256,ears_dataset_processed/val/p057/emo_disgust_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,1.9925861,-17.572035
257,ears_dataset_processed/val/p057/emo_contentment_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,6.9280767,-7.359376
258,ears_dataset_processed/val/p057/freeform_speech_03_2400000_2560000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,0.5850473,-4.924292
259,ears_dataset_processed/val/p057/rainbow_01_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,0.9197382,-1.6634946
260,ears_dataset_processed/val/p057/rainbow_04_loud_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-1.2110151,-22.887518
261,ears_dataset_processed/val/p057/sentences_01_lowpitch_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,4.7691336,-15.5940895
262,ears_dataset_processed/val/p057/freeform_speech_03_800000_960000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,0.5498744,-16.627077
263,ears_dataset_processed/val/p057/rainbow_04_slow_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,4.9794507,-17.948412
264,ears_dataset_processed/val/p057/rainbow_04_whisper_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-8.392133,-4.542664
265,ears_dataset_processed/val/p057/emo_interest_freeform_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-4.567713,-14.41264
266,ears_dataset_processed/val/p057/sentences_01_regular_0_160000.wav,p057,val,male,18-25,white or caucasian,pdaf,neutral_mel128,-5.284539,-14.724749
267,ears_dataset_processed/val/p056/sentences_17_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,0.31146836,10.45771
268,ears_dataset_processed/val/p056/freeform_speech_02_1120000_1280000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,-1.342558,10.52275
269,ears_dataset_processed/val/p056/emo_extasy_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,1.4207515,18.085096
270,ears_dataset_processed/val/p056/rainbow_06_regular_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,4.048325,11.58078
271,ears_dataset_processed/val/p056/freeform_speech_02_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,-9.565183,13.074635
272,ears_dataset_processed/val/p056/freeform_speech_02_320000_480000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,10.40818,0.8308499
273,ears_dataset_processed/val/p056/sentences_06_loud_160000_320000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,-6.0636234,6.841384
274,ears_dataset_processed/val/p056/sentences_01_fast_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,-1.8007592,13.115997
275,ears_dataset_processed/val/p056/freeform_speech_02_2560000_2720000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,2.7826598,1.0316478
276,ears_dataset_processed/val/p056/rainbow_05_fast_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,0.35042298,13.545411
277,ears_dataset_processed/val/p056/freeform_speech_06_2720000_2880000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,14.532279,-1.3275272
278,ears_dataset_processed/val/p056/emo_disgust_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,3.9714258,2.569975
279,ears_dataset_processed/val/p056/freeform_speech_03_960000_1120000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,15.390235,10.039021
280,ears_dataset_processed/val/p056/emo_extasy_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,-10.767068,-0.93307775
281,ears_dataset_processed/val/p056/rainbow_02_loud_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,1.7031494,17.085579
282,ears_dataset_processed/val/p056/freeform_speech_02_2080000_2240000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,7.9658155,7.652874
283,ears_dataset_processed/val/p056/rainbow_08_lowpitch_160000_320000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,2.4282784,1.9759289
284,ears_dataset_processed/val/p056/freeform_speech_06_960000_1120000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,14.848548,3.0845103
285,ears_dataset_processed/val/p056/freeform_speech_03_2080000_2240000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,11.731652,7.1427693
286,ears_dataset_processed/val/p056/emo_embarassment_freeform_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,-13.202812,5.242994
287,ears_dataset_processed/val/p056/emo_desire_sentences_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,-2.5428596,1.2836407
288,ears_dataset_processed/val/p056/sentences_03_whisper_0_160000.wav,p056,val,female,18-25,white or caucasian,pdaf,neutral_mel128,-9.946476,4.1476183
